Gene stable ID	RefSeq mRNA predicted ID
ENSBTAG00000018295	XM_005214362
ENSBTAG00000018295	XM_025000721
ENSBTAG00000004736	
ENSBTAG00000004736	XM_024980286
ENSBTAG00000004736	XM_010816566
ENSBTAG00000003329	
ENSBTAG00000003329	XM_005221516
ENSBTAG00000003329	XM_005221517
ENSBTAG00000049306	
ENSBTAG00000015432	XM_059876631
ENSBTAG00000015432	XM_010814306
ENSBTAG00000009533	
ENSBTAG00000006550	
ENSBTAG00000010847	
ENSBTAG00000005380	
ENSBTAG00000005380	XM_005221519
ENSBTAG00000005380	XM_059878686
ENSBTAG00000005380	XM_059878687
ENSBTAG00000000261	
ENSBTAG00000051249	
ENSBTAG00000006569	XM_059876425
ENSBTAG00000006569	XM_059876424
ENSBTAG00000006569	XM_059876423
ENSBTAG00000006569	XM_059876422
ENSBTAG00000006569	
ENSBTAG00000003045	
ENSBTAG00000010229	XM_002690220
ENSBTAG00000010229	
ENSBTAG00000019289	
ENSBTAG00000019289	XM_024981212
ENSBTAG00000049833	
ENSBTAG00000003404	
ENSBTAG00000008964	
ENSBTAG00000008964	XM_059892572
ENSBTAG00000015669	XM_024978593
ENSBTAG00000015669	XM_059876972
ENSBTAG00000015669	XM_024978584
ENSBTAG00000015669	XM_024978589
ENSBTAG00000015669	XM_059876973
ENSBTAG00000015669	XM_024978576
ENSBTAG00000015669	XM_059876976
ENSBTAG00000015669	XM_059876977
ENSBTAG00000015669	XM_059876978
ENSBTAG00000015669	XM_059876979
ENSBTAG00000015669	XM_024978588
ENSBTAG00000015669	XM_024978586
ENSBTAG00000015669	XM_024978574
ENSBTAG00000015669	XM_059876975
ENSBTAG00000015669	XM_059876974
ENSBTAG00000015669	XM_024978583
ENSBTAG00000015669	
ENSBTAG00000015669	XM_024978580
ENSBTAG00000015669	XM_059876980
ENSBTAG00000015669	XM_059876981
ENSBTAG00000009534	
ENSBTAG00000035615	XM_005227439
ENSBTAG00000035615	XM_005227441
ENSBTAG00000035615	XM_024988250
ENSBTAG00000035615	XM_005227440
ENSBTAG00000035615	
ENSBTAG00000012970	
ENSBTAG00000012970	XM_059882101
ENSBTAG00000012970	XM_059882100
ENSBTAG00000012970	XM_024986040
ENSBTAG00000005202	
ENSBTAG00000005202	XM_005214327
ENSBTAG00000016525	
ENSBTAG00000016525	XM_059878883
ENSBTAG00000016525	XM_059878884
ENSBTAG00000001204	
ENSBTAG00000001204	XM_025000876
ENSBTAG00000001204	XM_025000875
ENSBTAG00000001204	XM_025000878
ENSBTAG00000001204	XM_025000880
ENSBTAG00000001204	XM_025000879
ENSBTAG00000009535	
ENSBTAG00000009535	XM_059881162
ENSBTAG00000020161	
ENSBTAG00000020161	XM_059876123
ENSBTAG00000020161	XM_059876122
ENSBTAG00000020161	XM_005218246
ENSBTAG00000020161	XM_024977403
ENSBTAG00000020161	XM_024977401
ENSBTAG00000020161	XM_024977400
ENSBTAG00000020161	XM_024977399
ENSBTAG00000050151	XM_010820144
ENSBTAG00000050151	XM_059882104
ENSBTAG00000050151	XM_059882103
ENSBTAG00000050151	XM_024986042
ENSBTAG00000050151	XM_024986041
ENSBTAG00000050151	XM_024986043
ENSBTAG00000000501	
ENSBTAG00000000501	XM_024988078
ENSBTAG00000000501	XM_005227424
ENSBTAG00000000501	XM_024988077
ENSBTAG00000000501	XM_010821318
ENSBTAG00000000501	XM_005227425
ENSBTAG00000004387	XM_002692146
ENSBTAG00000071273	XM_059878744
ENSBTAG00000023840	
ENSBTAG00000010330	
ENSBTAG00000019375	XM_002694684
ENSBTAG00000019375	XM_005218303
ENSBTAG00000010526	XM_024981405
ENSBTAG00000010526	
ENSBTAG00000061572	
ENSBTAG00000013686	XM_059876410
ENSBTAG00000013686	XM_005218102
ENSBTAG00000013686	XM_059876411
ENSBTAG00000013686	XM_002694610
ENSBTAG00000013686	XM_059876409
ENSBTAG00000013686	XM_024977796
ENSBTAG00000018978	XM_059892743
ENSBTAG00000018978	XM_025000797
ENSBTAG00000015526	XM_024977452
ENSBTAG00000015677	
ENSBTAG00000015677	XM_010814301
ENSBTAG00000009536	
ENSBTAG00000008272	
ENSBTAG00000008272	XM_015460792
ENSBTAG00000008272	XM_024985933
ENSBTAG00000008272	XM_059882110
ENSBTAG00000008272	XM_024985932
ENSBTAG00000008272	XM_024985939
ENSBTAG00000008272	XM_024985937
ENSBTAG00000008272	XM_024985935
ENSBTAG00000008272	XM_024985938
ENSBTAG00000008272	XM_024985934
ENSBTAG00000010518	
ENSBTAG00000010518	XM_059878727
ENSBTAG00000003422	
ENSBTAG00000003422	XM_059892568
ENSBTAG00000003422	XM_059892569
ENSBTAG00000003422	XM_059892570
ENSBTAG00000003422	XM_015474030
ENSBTAG00000006592	
ENSBTAG00000006592	XM_005218060
ENSBTAG00000006592	XM_005218061
ENSBTAG00000018697	
ENSBTAG00000020366	
ENSBTAG00000015686	
ENSBTAG00000003425	XM_005214328
ENSBTAG00000003425	XM_059892475
ENSBTAG00000017112	XM_059876849
ENSBTAG00000017112	
ENSBTAG00000009439	XM_005225867
ENSBTAG00000009439	
ENSBTAG00000009439	XM_024985862
ENSBTAG00000009439	XM_002698564
ENSBTAG00000009439	XM_005225865
ENSBTAG00000009439	XM_003587917
ENSBTAG00000056837	
ENSBTAG00000008410	XM_015474033
ENSBTAG00000008410	XM_010811242
ENSBTAG00000010510	
ENSBTAG00000019460	
ENSBTAG00000019460	XM_002690224
ENSBTAG00000019460	XM_024997008
ENSBTAG00000002280	
ENSBTAG00000002280	XM_005214188
ENSBTAG00000026004	XM_059876847
ENSBTAG00000026004	
ENSBTAG00000026004	XM_010814367
ENSBTAG00000026004	XM_059876848
ENSBTAG00000047594	XM_002696329
ENSBTAG00000047594	
ENSBTAG00000020369	XM_024985098
ENSBTAG00000020369	XM_024985099
ENSBTAG00000020369	XM_059881490
ENSBTAG00000020369	
ENSBTAG00000006439	
ENSBTAG00000006439	XM_024988145
ENSBTAG00000006439	XM_024988143
ENSBTAG00000006439	XM_024988146
ENSBTAG00000006439	XM_024988144
ENSBTAG00000006439	XM_024988142
ENSBTAG00000047087	XM_002696330
ENSBTAG00000001001	XM_059878745
ENSBTAG00000001001	XM_024981313
ENSBTAG00000001001	XM_024981312
ENSBTAG00000001001	XM_024981314
ENSBTAG00000001001	XM_024981315
ENSBTAG00000017631	
ENSBTAG00000005791	XM_059881932
ENSBTAG00000005791	XM_005225857
ENSBTAG00000005791	XM_005225856
ENSBTAG00000005791	
ENSBTAG00000012677	
ENSBTAG00000012677	XM_005214241
ENSBTAG00000012677	XM_059892728
ENSBTAG00000012677	XM_059892726
ENSBTAG00000012677	XM_005214242
ENSBTAG00000012677	XM_010811141
ENSBTAG00000012677	XM_059892724
ENSBTAG00000012677	XM_025000781
ENSBTAG00000012677	XM_059892725
ENSBTAG00000012677	XM_005214244
ENSBTAG00000012677	XM_059892729
ENSBTAG00000012677	XM_010811140
ENSBTAG00000012677	XM_059892727
ENSBTAG00000012677	XM_025000780
ENSBTAG00000012677	XM_059892723
ENSBTAG00000008504	
ENSBTAG00000006594	XM_010814124
ENSBTAG00000018436	
ENSBTAG00000044022	XM_059876419
ENSBTAG00000044022	XM_059876420
ENSBTAG00000044022	XM_059876418
ENSBTAG00000044022	XM_059876417
ENSBTAG00000044022	XM_059876415
ENSBTAG00000044022	XM_015475565
ENSBTAG00000044022	XM_059876416
ENSBTAG00000044022	XM_015475564
ENSBTAG00000044022	XM_059876414
ENSBTAG00000044022	XM_059876412
ENSBTAG00000044022	XM_024977797
ENSBTAG00000000257	
ENSBTAG00000000257	XM_059889858
ENSBTAG00000000257	XM_024996855
ENSBTAG00000000257	XM_024996861
ENSBTAG00000000257	XM_005200924
ENSBTAG00000017009	
ENSBTAG00000017745	
ENSBTAG00000017745	XM_002696322
ENSBTAG00000017745	XM_010816769
ENSBTAG00000017745	XM_059878870
ENSBTAG00000001023	XM_003587807
ENSBTAG00000001023	XM_024985109
ENSBTAG00000001023	XM_024985107
ENSBTAG00000001023	XM_024985108
ENSBTAG00000005792	
ENSBTAG00000065335	XM_059881709
ENSBTAG00000016257	XM_059875950
ENSBTAG00000016257	XM_015475612
ENSBTAG00000016257	XM_059875951
ENSBTAG00000016257	XM_059875952
ENSBTAG00000016257	XM_010814220
ENSBTAG00000016257	XM_010814214
ENSBTAG00000016257	XM_010814215
ENSBTAG00000016257	XM_059875946
ENSBTAG00000016257	XM_059875947
ENSBTAG00000016257	XM_059875948
ENSBTAG00000016257	XM_059875949
ENSBTAG00000016257	XM_005218215
ENSBTAG00000013479	
ENSBTAG00000013479	XM_024985064
ENSBTAG00000013479	XM_005224568
ENSBTAG00000011635	
ENSBTAG00000011635	XM_059876667
ENSBTAG00000002725	XM_059889634
ENSBTAG00000002725	XM_059889631
ENSBTAG00000002725	XM_059889633
ENSBTAG00000002725	XM_059889632
ENSBTAG00000002725	XM_005210890
ENSBTAG00000002725	
ENSBTAG00000000202	XM_024979722
ENSBTAG00000000202	XM_024979721
ENSBTAG00000000202	XM_005221149
ENSBTAG00000000202	
ENSBTAG00000014178	
ENSBTAG00000014178	XM_025001040
ENSBTAG00000014178	XM_025001043
ENSBTAG00000014178	XM_025001044
ENSBTAG00000073388	XM_059876205
ENSBTAG00000000429	
ENSBTAG00000030168	
ENSBTAG00000030168	XM_059878212
ENSBTAG00000030168	XM_024980378
ENSBTAG00000030168	XM_024980379
ENSBTAG00000006272	XM_005224523
ENSBTAG00000006272	XM_015460212
ENSBTAG00000006272	
ENSBTAG00000065790	XM_005218305
ENSBTAG00000008213	XM_024978629
ENSBTAG00000008213	
ENSBTAG00000018534	XM_010814225
ENSBTAG00000018534	XM_059875976
ENSBTAG00000005795	
ENSBTAG00000020617	XM_059881501
ENSBTAG00000020617	XM_024985441
ENSBTAG00000020617	XM_059881502
ENSBTAG00000020617	XM_024985440
ENSBTAG00000020617	XM_059881496
ENSBTAG00000020617	XM_024985437
ENSBTAG00000020617	XM_024985439
ENSBTAG00000020617	XM_059881495
ENSBTAG00000020617	XM_024985436
ENSBTAG00000020617	XM_059881497
ENSBTAG00000020617	XM_059881493
ENSBTAG00000020617	XM_024985434
ENSBTAG00000020617	XM_059881492
ENSBTAG00000020617	XM_015460254
ENSBTAG00000020617	XM_015460256
ENSBTAG00000020617	XM_059881500
ENSBTAG00000020617	XM_015460255
ENSBTAG00000020617	XM_015460252
ENSBTAG00000020617	XM_024985438
ENSBTAG00000020617	XM_059881498
ENSBTAG00000020617	XM_015460251
ENSBTAG00000020617	XM_059881494
ENSBTAG00000020617	XM_010819198
ENSBTAG00000023765	XM_024978887
ENSBTAG00000023765	XM_005218409
ENSBTAG00000023765	XM_024978889
ENSBTAG00000023765	XM_024978888
ENSBTAG00000047526	XM_024977880
ENSBTAG00000008528	XM_015475639
ENSBTAG00000008528	
ENSBTAG00000016133	
ENSBTAG00000006795	
ENSBTAG00000019338	
ENSBTAG00000019338	XM_059883296
ENSBTAG00000003384	XM_059889639
ENSBTAG00000003384	XM_059889638
ENSBTAG00000003384	XM_059889636
ENSBTAG00000003384	XM_059889637
ENSBTAG00000003384	XM_024996524
ENSBTAG00000003384	
ENSBTAG00000022917	XM_024985489
ENSBTAG00000022917	XM_024985488
ENSBTAG00000022917	
ENSBTAG00000022917	XM_015460780
ENSBTAG00000022917	XM_059881751
ENSBTAG00000012693	
ENSBTAG00000037832	XM_024977799
ENSBTAG00000037832	XM_024977800
ENSBTAG00000037832	
ENSBTAG00000016676	XM_005214284
ENSBTAG00000016676	XM_005214285
ENSBTAG00000016676	
ENSBTAG00000004874	
ENSBTAG00000004874	XM_015475130
ENSBTAG00000004874	XM_005217042
ENSBTAG00000017038	XM_059876426
ENSBTAG00000017038	XM_005218093
ENSBTAG00000017038	XM_015475566
ENSBTAG00000017038	
ENSBTAG00000004460	XM_002694723
ENSBTAG00000004460	XM_005218380
ENSBTAG00000004460	
ENSBTAG00000035018	XM_005227432
ENSBTAG00000007306	
ENSBTAG00000007306	XM_005221493
ENSBTAG00000013591	
ENSBTAG00000016128	XM_059877896
ENSBTAG00000016128	XM_005221179
ENSBTAG00000016128	XM_059877894
ENSBTAG00000016128	XM_059877895
ENSBTAG00000016128	XM_059877897
ENSBTAG00000016128	
ENSBTAG00000016677	
ENSBTAG00000012216	XM_059877361
ENSBTAG00000012216	XM_059877359
ENSBTAG00000012216	XM_059877357
ENSBTAG00000012216	XM_059877360
ENSBTAG00000012216	XM_059877358
ENSBTAG00000012216	XM_002694707
ENSBTAG00000002615	XM_059883320
ENSBTAG00000002615	XM_010821326
ENSBTAG00000002615	XM_024987830
ENSBTAG00000002615	XM_024987831
ENSBTAG00000002615	
ENSBTAG00000012247	
ENSBTAG00000012444	
ENSBTAG00000027446	
ENSBTAG00000027446	XM_005214283
ENSBTAG00000020619	XM_003587798
ENSBTAG00000020619	XM_024985432
ENSBTAG00000020619	
ENSBTAG00000012277	XM_015475568
ENSBTAG00000012288	XM_059875944
ENSBTAG00000012288	XM_005218059
ENSBTAG00000016126	
ENSBTAG00000016126	XM_010816523
ENSBTAG00000016126	XM_059877898
ENSBTAG00000006034	
ENSBTAG00000004795	XM_015472850
ENSBTAG00000004795	
ENSBTAG00000012851	
ENSBTAG00000077039	
ENSBTAG00000027444	
ENSBTAG00000027444	XM_025000280
ENSBTAG00000027444	XM_025000279
ENSBTAG00000027444	XM_025000270
ENSBTAG00000027444	XM_025000268
ENSBTAG00000027444	XM_025000269
ENSBTAG00000027444	XM_025000266
ENSBTAG00000027444	XM_025000267
ENSBTAG00000027444	XM_025000265
ENSBTAG00000027444	XM_059892372
ENSBTAG00000027444	XM_025000263
ENSBTAG00000027444	XM_025000289
ENSBTAG00000027444	XM_025000290
ENSBTAG00000027444	XM_025000291
ENSBTAG00000027444	XM_059892377
ENSBTAG00000027444	XM_059892376
ENSBTAG00000027444	XM_059892379
ENSBTAG00000027444	XM_059892373
ENSBTAG00000027444	XM_025000292
ENSBTAG00000027444	XM_059892380
ENSBTAG00000027444	XM_059892378
ENSBTAG00000027444	XM_059892375
ENSBTAG00000001026	
ENSBTAG00000006218	
ENSBTAG00000026578	XM_010808539
ENSBTAG00000010881	XM_024988814
ENSBTAG00000010881	XM_015461405
ENSBTAG00000010881	XM_024988816
ENSBTAG00000010881	XM_024988813
ENSBTAG00000010881	XM_024988815
ENSBTAG00000010881	
ENSBTAG00000000279	XM_005224449
ENSBTAG00000000279	XM_024984847
ENSBTAG00000000279	XM_024984848
ENSBTAG00000000279	
ENSBTAG00000006173	XM_024977485
ENSBTAG00000003764	XM_010808532
ENSBTAG00000003764	
ENSBTAG00000011587	
ENSBTAG00000011587	XM_002698566
ENSBTAG00000011587	XM_005225868
ENSBTAG00000011587	XM_015460793
ENSBTAG00000011587	XM_005225870
ENSBTAG00000011587	XM_059882149
ENSBTAG00000011587	XM_059882150
ENSBTAG00000011587	XM_059882151
ENSBTAG00000009428	
ENSBTAG00000009428	XM_059876746
ENSBTAG00000016770	XM_005221504
ENSBTAG00000016770	XM_024981411
ENSBTAG00000013036	
ENSBTAG00000013036	XM_005218240
ENSBTAG00000016771	
ENSBTAG00000030169	
ENSBTAG00000030169	XM_059878633
ENSBTAG00000030169	XM_059878634
ENSBTAG00000012222	XM_005218348
ENSBTAG00000016969	
ENSBTAG00000016969	XM_059889712
ENSBTAG00000016969	XM_024996629
ENSBTAG00000016969	XM_005210895
ENSBTAG00000016969	XM_005210893
ENSBTAG00000016969	XM_005210894
ENSBTAG00000016969	XM_024996628
ENSBTAG00000010696	XM_024976256
ENSBTAG00000010696	XM_024976254
ENSBTAG00000010696	XM_024976257
ENSBTAG00000010696	XM_024976249
ENSBTAG00000010696	XM_024976248
ENSBTAG00000010696	XM_024976255
ENSBTAG00000010696	XM_024976251
ENSBTAG00000010696	XM_024976247
ENSBTAG00000013038	
ENSBTAG00000013038	XM_024977488
ENSBTAG00000019073	XM_024984797
ENSBTAG00000019073	XM_024984795
ENSBTAG00000019073	XM_059881264
ENSBTAG00000019073	XM_024984796
ENSBTAG00000010884	XM_005227433
ENSBTAG00000051410	XM_024976810
ENSBTAG00000051410	XM_059875772
ENSBTAG00000038497	XM_024988557
ENSBTAG00000056183	
ENSBTAG00000037945	XM_059881508
ENSBTAG00000037945	XM_024985369
ENSBTAG00000037945	XM_059881507
ENSBTAG00000037945	XM_059881505
ENSBTAG00000037945	XM_059881504
ENSBTAG00000037945	XM_059881506
ENSBTAG00000037945	XM_059881503
ENSBTAG00000011527	XM_010816561
ENSBTAG00000011527	XM_010816562
ENSBTAG00000011527	XM_010816560
ENSBTAG00000053121	
ENSBTAG00000049471	
ENSBTAG00000047054	
ENSBTAG00000038115	XM_059881521
ENSBTAG00000007623	XM_059875269
ENSBTAG00000007623	XM_059875271
ENSBTAG00000007623	XM_005217038
ENSBTAG00000007623	XM_059875272
ENSBTAG00000007623	XM_059875273
ENSBTAG00000007623	
ENSBTAG00000014799	
ENSBTAG00000014799	XM_024980380
ENSBTAG00000014799	XM_005221258
ENSBTAG00000014799	XM_015458982
ENSBTAG00000006117	XM_059881522
ENSBTAG00000006117	XM_059881523
ENSBTAG00000006117	XM_002697933
ENSBTAG00000006117	XM_005224633
ENSBTAG00000016878	
ENSBTAG00000016878	XM_059876782
ENSBTAG00000016878	XM_059876783
ENSBTAG00000016878	XM_059876781
ENSBTAG00000016878	XM_005218355
ENSBTAG00000016878	XM_059876780
ENSBTAG00000016878	XM_059876778
ENSBTAG00000016878	XM_059876779
ENSBTAG00000016878	XM_059876777
ENSBTAG00000031890	XM_002698580
ENSBTAG00000031890	XM_005225872
ENSBTAG00000006252	
ENSBTAG00000020190	
ENSBTAG00000020190	XM_024985113
ENSBTAG00000007620	
ENSBTAG00000005951	XM_024977390
ENSBTAG00000005951	
ENSBTAG00000021959	XM_059878730
ENSBTAG00000021959	XM_059878732
ENSBTAG00000021959	XM_059878729
ENSBTAG00000021959	XM_059878733
ENSBTAG00000021959	XM_059878734
ENSBTAG00000021959	XM_059878731
ENSBTAG00000021959	XM_059878735
ENSBTAG00000001110	
ENSBTAG00000001110	XM_024981075
ENSBTAG00000001110	XM_024981074
ENSBTAG00000001110	XM_059878632
ENSBTAG00000001110	XM_024981072
ENSBTAG00000001110	XM_010816623
ENSBTAG00000001110	XM_024981076
ENSBTAG00000001110	XM_024981070
ENSBTAG00000017184	XM_059883576
ENSBTAG00000017184	
ENSBTAG00000030927	
ENSBTAG00000030927	XM_059876467
ENSBTAG00000030927	XM_059876466
ENSBTAG00000030927	XM_059876465
ENSBTAG00000030927	XM_002694644
ENSBTAG00000030927	XM_059876464
ENSBTAG00000030927	XM_059876462
ENSBTAG00000026645	XM_059878374
ENSBTAG00000059229	XM_024985384
ENSBTAG00000059229	XM_059881541
ENSBTAG00000059229	XM_059881542
ENSBTAG00000021015	
ENSBTAG00000021015	XM_015460787
ENSBTAG00000021015	XM_002698567
ENSBTAG00000016967	
ENSBTAG00000016967	XM_059889724
ENSBTAG00000016967	XM_059889719
ENSBTAG00000016967	XM_059889727
ENSBTAG00000016967	XM_059889726
ENSBTAG00000016967	XM_059889722
ENSBTAG00000016967	XM_059889723
ENSBTAG00000016967	XM_059889720
ENSBTAG00000016967	XM_059889725
ENSBTAG00000016967	XM_059889715
ENSBTAG00000016967	XM_059889716
ENSBTAG00000016967	XM_059889718
ENSBTAG00000016967	XM_059889717
ENSBTAG00000021231	
ENSBTAG00000021231	XM_002696210
ENSBTAG00000021960	
ENSBTAG00000021960	XM_015459069
ENSBTAG00000017187	
ENSBTAG00000017187	XM_010821370
ENSBTAG00000017187	XM_005227466
ENSBTAG00000019745	
ENSBTAG00000019745	XM_059881186
ENSBTAG00000021227	XM_024979643
ENSBTAG00000021227	XM_024979644
ENSBTAG00000021227	
ENSBTAG00000021958	
ENSBTAG00000013971	XM_059875885
ENSBTAG00000013971	
ENSBTAG00000004351	XM_005221496
ENSBTAG00000002435	XM_005225845
ENSBTAG00000002435	XM_005225846
ENSBTAG00000002435	XM_024985525
ENSBTAG00000002435	
ENSBTAG00000002435	XM_059881794
ENSBTAG00000064060	
ENSBTAG00000020737	XM_002697973
ENSBTAG00000034689	XM_005218334
ENSBTAG00000034689	XM_005218336
ENSBTAG00000034689	XM_005218335
ENSBTAG00000034689	XM_005218337
ENSBTAG00000026375	
ENSBTAG00000007177	
ENSBTAG00000007177	XM_059881220
ENSBTAG00000008871	
ENSBTAG00000008871	XM_024981227
ENSBTAG00000008871	XM_059878678
ENSBTAG00000006779	XM_005218339
ENSBTAG00000006779	XM_059876613
ENSBTAG00000006089	XM_059878641
ENSBTAG00000006089	XM_059878639
ENSBTAG00000006089	XM_002696148
ENSBTAG00000006089	XM_059878642
ENSBTAG00000006089	XM_010816641
ENSBTAG00000006089	XM_059878640
ENSBTAG00000008920	XM_005227461
ENSBTAG00000008920	XM_059883333
ENSBTAG00000008920	XM_059883332
ENSBTAG00000008920	XM_010821367
ENSBTAG00000008920	XM_059883334
ENSBTAG00000008920	XM_010821369
ENSBTAG00000008920	
ENSBTAG00000005072	
ENSBTAG00000006088	
ENSBTAG00000017015	
ENSBTAG00000012131	XM_024978858
ENSBTAG00000009560	
ENSBTAG00000009560	XM_024984730
ENSBTAG00000006087	XM_059878033
ENSBTAG00000006087	XM_005221219
ENSBTAG00000013973	
ENSBTAG00000014057	
ENSBTAG00000007399	
ENSBTAG00000007399	XM_005227463
ENSBTAG00000046786	
ENSBTAG00000017136	
ENSBTAG00000017136	XM_005221140
ENSBTAG00000020760	XM_024977326
ENSBTAG00000007619	XM_015475195
ENSBTAG00000007619	XM_010813442
ENSBTAG00000007619	XM_059875773
ENSBTAG00000007619	XM_005217199
ENSBTAG00000007619	XM_002694135
ENSBTAG00000007619	
ENSBTAG00000065402	XM_024977877
ENSBTAG00000012124	XM_059878784
ENSBTAG00000012124	XM_059878783
ENSBTAG00000012124	XM_005221502
ENSBTAG00000012124	XM_010816763
ENSBTAG00000012124	XM_010816760
ENSBTAG00000012124	XM_059878785
ENSBTAG00000012124	XM_024981386
ENSBTAG00000012124	XM_005221503
ENSBTAG00000012124	XM_024981384
ENSBTAG00000068404	
ENSBTAG00000068404	XM_002697961
ENSBTAG00000068404	XM_024985145
ENSBTAG00000013524	XM_010814380
ENSBTAG00000013524	XM_059877378
ENSBTAG00000013524	XM_024978891
ENSBTAG00000038132	
ENSBTAG00000038132	XM_010814239
ENSBTAG00000038132	XM_010814238
ENSBTAG00000038132	XM_005218235
ENSBTAG00000038132	XM_015475620
ENSBTAG00000038132	XM_015475621
ENSBTAG00000038132	XM_005218231
ENSBTAG00000018837	XM_059878244
ENSBTAG00000018837	XM_005221269
ENSBTAG00000018837	XM_024980432
ENSBTAG00000018837	XM_059878243
ENSBTAG00000018837	XM_059878242
ENSBTAG00000018837	XM_059878245
ENSBTAG00000020546	
ENSBTAG00000020546	XM_059892411
ENSBTAG00000020546	XM_025000334
ENSBTAG00000020546	XM_059892412
ENSBTAG00000020546	XM_025000335
ENSBTAG00000020546	XM_025000337
ENSBTAG00000020546	XM_025000330
ENSBTAG00000020546	XM_025000333
ENSBTAG00000020546	XM_015473979
ENSBTAG00000020546	XM_025000332
ENSBTAG00000005455	XM_005224667
ENSBTAG00000005455	XM_059881540
ENSBTAG00000005455	
ENSBTAG00000005455	XM_024985414
ENSBTAG00000009856	
ENSBTAG00000033313	XM_059878748
ENSBTAG00000033313	XM_024981323
ENSBTAG00000033313	XM_024981324
ENSBTAG00000033313	XM_059878751
ENSBTAG00000033313	XM_059878749
ENSBTAG00000033313	XM_059878752
ENSBTAG00000033313	XM_059878750
ENSBTAG00000033313	
ENSBTAG00000033313	XM_059878747
ENSBTAG00000033313	XM_024981320
ENSBTAG00000033313	XM_024981319
ENSBTAG00000033313	XM_024981318
ENSBTAG00000033313	XM_059878753
ENSBTAG00000016732	XM_010816634
ENSBTAG00000016732	XM_002696221
ENSBTAG00000016732	XM_005221328
ENSBTAG00000016732	XM_059878635
ENSBTAG00000015381	
ENSBTAG00000015381	XM_024996504
ENSBTAG00000015381	XM_059889630
ENSBTAG00000011292	
ENSBTAG00000011292	XM_024977095
ENSBTAG00000011292	XM_059875912
ENSBTAG00000011292	XM_059875914
ENSBTAG00000011292	XM_059875913
ENSBTAG00000011007	
ENSBTAG00000069767	XM_024988655
ENSBTAG00000069767	XM_059883709
ENSBTAG00000069767	XM_059883710
ENSBTAG00000017674	
ENSBTAG00000017674	XM_005217201
ENSBTAG00000017674	XM_024976812
ENSBTAG00000005027	
ENSBTAG00000005027	XM_024985571
ENSBTAG00000005027	XM_059881819
ENSBTAG00000019552	
ENSBTAG00000018463	
ENSBTAG00000030164	XM_015458985
ENSBTAG00000030164	XM_015458986
ENSBTAG00000015882	XM_024976117
ENSBTAG00000015882	XM_024976115
ENSBTAG00000015882	XM_024976116
ENSBTAG00000018569	
ENSBTAG00000018569	XM_059883908
ENSBTAG00000018569	XM_059883906
ENSBTAG00000018569	XM_059883905
ENSBTAG00000018569	XM_059883907
ENSBTAG00000018569	XM_059883903
ENSBTAG00000018569	XM_059883902
ENSBTAG00000018569	XM_059883904
ENSBTAG00000002103	
ENSBTAG00000002103	XM_059877664
ENSBTAG00000017393	
ENSBTAG00000017393	XM_005210917
ENSBTAG00000017393	XM_024996641
ENSBTAG00000017393	XM_024996631
ENSBTAG00000017393	XM_024996632
ENSBTAG00000017393	XM_005210919
ENSBTAG00000017393	XM_024996638
ENSBTAG00000017393	XM_024996639
ENSBTAG00000017393	XM_005210918
ENSBTAG00000017393	XM_059889713
ENSBTAG00000017393	XM_015472852
ENSBTAG00000011366	XM_005214169
ENSBTAG00000011366	XM_059892424
ENSBTAG00000011366	XM_059892425
ENSBTAG00000044198	
ENSBTAG00000051647	
ENSBTAG00000030979	
ENSBTAG00000018263	XM_059892922
ENSBTAG00000018263	XM_059892923
ENSBTAG00000018263	XM_002692128
ENSBTAG00000018263	XM_059892924
ENSBTAG00000018263	XM_025001015
ENSBTAG00000018263	XM_025001014
ENSBTAG00000018263	XM_059892926
ENSBTAG00000018263	XM_015474039
ENSBTAG00000002633	XM_010816597
ENSBTAG00000002633	XM_010816600
ENSBTAG00000002633	XM_010816601
ENSBTAG00000002633	XM_010816604
ENSBTAG00000002633	XM_010816602
ENSBTAG00000002633	XM_059878620
ENSBTAG00000002633	XM_024981027
