tx	gene_id	symbol	gene_biotype	transcript_biotype	chrom	source
ENSMUST00000192090.2	ENSMUSG00000056050	Mia3	protein_coding	retained_intron	1	cdna
ENSMUST00000068449.4	ENSMUSG00000055069	Rab39	protein_coding	protein_coding	9	cdna
ENSMUST00000099659.3	ENSMUSG00000074997	Pin1rt1	protein_coding	protein_coding	2	cdna
ENSMUST00000131736.8	ENSMUSG00000020234	Tektip1	protein_coding	protein_coding	10	cdna
ENSMUST00000124512.2	ENSMUSG00000020234	Tektip1	protein_coding	retained_intron	10	cdna
ENSMUST00000020456.5	ENSMUSG00000020234	Tektip1	protein_coding	protein_coding	10	cdna
ENSMUST00000130762.2	ENSMUSG00000020234	Tektip1	protein_coding	retained_intron	10	cdna
ENSMUST00000028595.8	ENSMUSG00000027173	Depdc7	protein_coding	protein_coding	2	cdna
ENSMUST00000144133.2	ENSMUSG00000027173	Depdc7	protein_coding	retained_intron	2	cdna
ENSMUST00000215995.2	ENSMUSG00000073971	Or52m1	protein_coding	protein_coding	7	cdna
ENSMUST00000214841.3	ENSMUSG00000073971	Or52m1	protein_coding	protein_coding	7	cdna
ENSMUST00000098221.2	ENSMUSG00000073971	Or52m1	protein_coding	protein_coding	7	cdna
ENSMUST00000160379.4	ENSMUSG00000090071	Cdk5r2	protein_coding	protein_coding	1	cdna
ENSMUST00000166367.8	ENSMUSG00000032030	Cul5	protein_coding	protein_coding	9	cdna
ENSMUST00000240706.1	ENSMUSG00000032030	Cul5	protein_coding	protein_coding	9	cdna
ENSMUST00000120122.8	ENSMUSG00000032030	Cul5	protein_coding	protein_coding	9	cdna
ENSMUST00000141803.2	ENSMUSG00000032030	Cul5	protein_coding	retained_intron	9	cdna
ENSMUST00000034529.14	ENSMUSG00000032030	Cul5	protein_coding	protein_coding	9	cdna
ENSMUST00000141180.8	ENSMUSG00000032030	Cul5	protein_coding	retained_intron	9	cdna
ENSMUST00000123499.8	ENSMUSG00000032030	Cul5	protein_coding	retained_intron	9	cdna
ENSMUST00000146405.2	ENSMUSG00000032030	Cul5	protein_coding	retained_intron	9	cdna
ENSMUST00000137922.2	ENSMUSG00000032030	Cul5	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000133872.2	ENSMUSG00000032030	Cul5	protein_coding	nonsense_mediated_decay	9	cdna
ENSMUST00000068631.4	ENSMUSG00000055197	Fev	protein_coding	protein_coding	1	cdna
ENSMUST00000159232.2	ENSMUSG00000055197	Fev	protein_coding	protein_coding	1	cdna
ENSMUST00000162938.2	ENSMUSG00000055197	Fev	protein_coding	retained_intron	1	cdna
ENSMUST00000068456.8	ENSMUSG00000055078	Gabra5	protein_coding	protein_coding	7	cdna
ENSMUST00000206382.2	ENSMUSG00000055078	Gabra5	protein_coding	protein_coding	7	cdna
ENSMUST00000206734.2	ENSMUSG00000055078	Gabra5	protein_coding	protein_coding	7	cdna
ENSMUST00000098911.10	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000107335.2	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000127008.2	ENSMUSG00000074457	S100a16	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000107334.8	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000150833.8	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000107333.8	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000107331.8	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000098910.3	ENSMUSG00000074457	S100a16	protein_coding	protein_coding	3	cdna
ENSMUST00000030088.12	ENSMUSG00000028392	Bspry	protein_coding	protein_coding	4	cdna
ENSMUST00000107449.4	ENSMUSG00000028392	Bspry	protein_coding	protein_coding	4	cdna
ENSMUST00000132237.2	ENSMUSG00000028392	Bspry	protein_coding	nonsense_mediated_decay	4	cdna
ENSMUST00000163659.3	ENSMUSG00000034829	Nxnl1	protein_coding	protein_coding	8	cdna
ENSMUST00000140901.8	ENSMUSG00000020235	Fzr1	protein_coding	protein_coding	10	cdna
ENSMUST00000020457.14	ENSMUSG00000020235	Fzr1	protein_coding	nonsense_mediated_decay	10	cdna
ENSMUST00000138343.2	ENSMUSG00000020235	Fzr1	protein_coding	retained_intron	10	cdna
ENSMUST00000118812.2	ENSMUSG00000020235	Fzr1	protein_coding	protein_coding	10	cdna
ENSMUST00000150824.2	ENSMUSG00000020235	Fzr1	protein_coding	retained_intron	10	cdna
ENSMUST00000127203.2	ENSMUSG00000020235	Fzr1	protein_coding	protein_coding_CDS_not_defined	10	cdna
ENSMUST00000006721.3	ENSMUSG00000006546	Cryba2	protein_coding	protein_coding	1	cdna
ENSMUST00000133833.3	ENSMUSG00000006546	Cryba2	protein_coding	nonsense_mediated_decay	1	cdna
ENSMUST00000231375.2	ENSMUSG00000074994	Qser1	protein_coding	protein_coding	2	cdna
ENSMUST00000238887.2	ENSMUSG00000074994	Qser1	protein_coding	nonsense_mediated_decay	2	cdna
ENSMUST00000117237.2	ENSMUSG00000074994	Qser1	protein_coding	protein_coding	2	cdna
ENSMUST00000214357.2	ENSMUSG00000034275	Igsf9b	protein_coding	protein_coding	9	cdna
ENSMUST00000115247.8	ENSMUSG00000034275	Igsf9b	protein_coding	protein_coding	9	cdna
ENSMUST00000214187.2	ENSMUSG00000034275	Igsf9b	protein_coding	retained_intron	9	cdna
ENSMUST00000238700.2	ENSMUSG00000094018	S100a2	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000199225.2	ENSMUSG00000094018	S100a2	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000238223.2	ENSMUSG00000094018	S100a2	protein_coding	transcribed_unitary_pseudogene	3	cdna
ENSMUST00000179550.2	ENSMUSG00000094018	S100a2	protein_coding	protein_coding	3	cdna
ENSMUST00000238373.2	ENSMUSG00000094018	S100a2	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000034076.16	ENSMUSG00000031654	Cbln1	protein_coding	protein_coding	8	cdna
ENSMUST00000211279.2	ENSMUSG00000031654	Cbln1	protein_coding	protein_coding_CDS_not_defined	8	cdna
ENSMUST00000169693.3	ENSMUSG00000031654	Cbln1	protein_coding	protein_coding	8	cdna
ENSMUST00000094844.4	ENSMUSG00000047021	Cfap65	protein_coding	protein_coding	1	cdna
ENSMUST00000139950.8	ENSMUSG00000047021	Cfap65	protein_coding	retained_intron	1	cdna
ENSMUST00000130489.2	ENSMUSG00000047021	Cfap65	protein_coding	retained_intron	1	cdna
ENSMUST00000200508.5	ENSMUSG00000001021	S100a3	protein_coding	protein_coding	3	cdna
ENSMUST00000200290.5	ENSMUSG00000001021	S100a3	protein_coding	protein_coding	3	cdna
ENSMUST00000001047.8	ENSMUSG00000001021	S100a3	protein_coding	protein_coding	3	cdna
ENSMUST00000196635.2	ENSMUSG00000001021	S100a3	protein_coding	retained_intron	3	cdna
ENSMUST00000037820.3	ENSMUSG00000038422	Hdhd3	protein_coding	protein_coding	4	cdna
ENSMUST00000140038.2	ENSMUSG00000038422	Hdhd3	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000093342.6	ENSMUSG00000069971	4933402J07Rik	protein_coding	protein_coding	8	cdna
ENSMUST00000098220.2	ENSMUSG00000073970	Or51h1	protein_coding	protein_coding	7	cdna
ENSMUST00000137448.2	ENSMUSG00000028393	Alad	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000107444.8	ENSMUSG00000028393	Alad	protein_coding	protein_coding	4	cdna
ENSMUST00000030090.4	ENSMUSG00000028393	Alad	protein_coding	protein_coding	4	cdna
ENSMUST00000217526.2	ENSMUSG00000073969	Or52i2	protein_coding	protein_coding	7	cdna
ENSMUST00000213485.2	ENSMUSG00000073969	Or52i2	protein_coding	protein_coding	7	cdna
ENSMUST00000098219.3	ENSMUSG00000073969	Or52i2	protein_coding	protein_coding	7	cdna
ENSMUST00000107330.3	ENSMUSG00000105518	Gm42674	protein_coding	nonsense_mediated_decay	3	cdna
ENSMUST00000001046.7	ENSMUSG00000001020	S100a4	protein_coding	protein_coding	3	cdna
ENSMUST00000142476.2	ENSMUSG00000001020	S100a4	protein_coding	protein_coding	3	cdna
ENSMUST00000082175.7	ENSMUSG00000073968	Trim68	protein_coding	protein_coding	7	cdna
ENSMUST00000210855.2	ENSMUSG00000073968	Trim68	protein_coding	protein_coding	7	cdna
ENSMUST00000210406.2	ENSMUSG00000073968	Trim68	protein_coding	retained_intron	7	cdna
ENSMUST00000209621.2	ENSMUSG00000073968	Trim68	protein_coding	retained_intron	7	cdna
ENSMUST00000209654.2	ENSMUSG00000073968	Trim68	protein_coding	retained_intron	7	cdna
ENSMUST00000202622.4	ENSMUSG00000040731	Eif4h	protein_coding	protein_coding	5	cdna
ENSMUST00000036125.10	ENSMUSG00000040731	Eif4h	protein_coding	protein_coding	5	cdna
ENSMUST00000202289.4	ENSMUSG00000040731	Eif4h	protein_coding	retained_intron	5	cdna
ENSMUST00000200874.2	ENSMUSG00000040731	Eif4h	protein_coding	retained_intron	5	cdna
ENSMUST00000201263.2	ENSMUSG00000040731	Eif4h	protein_coding	retained_intron	5	cdna
ENSMUST00000107329.8	ENSMUSG00000001023	S100a5	protein_coding	protein_coding	3	cdna
ENSMUST00000001049.5	ENSMUSG00000001023	S100a5	protein_coding	protein_coding	3	cdna
ENSMUST00000034172.8	ENSMUSG00000056973	Ces1d	protein_coding	protein_coding	8	cdna
ENSMUST00000143256.2	ENSMUSG00000056973	Ces1d	protein_coding	retained_intron	8	cdna
ENSMUST00000148340.2	ENSMUSG00000056973	Ces1d	protein_coding	retained_intron	8	cdna
ENSMUST00000129987.2	ENSMUSG00000056973	Ces1d	protein_coding	retained_intron	8	cdna
ENSMUST00000001051.9	ENSMUSG00000001025	S100a6	protein_coding	protein_coding	3	cdna
ENSMUST00000197189.2	ENSMUSG00000001025	S100a6	protein_coding	retained_intron	3	cdna
ENSMUST00000198128.2	ENSMUSG00000001025	S100a6	protein_coding	protein_coding	3	cdna
ENSMUST00000200289.2	ENSMUSG00000001025	S100a6	protein_coding	nonsense_mediated_decay	3	cdna
ENSMUST00000215423.2	ENSMUSG00000073967	Or51d1	protein_coding	protein_coding	7	cdna
ENSMUST00000098218.3	ENSMUSG00000073967	Or51d1	protein_coding	protein_coding	7	cdna
ENSMUST00000028593.11	ENSMUSG00000027171	Prrg4	protein_coding	protein_coding	2	cdna
ENSMUST00000126824.2	ENSMUSG00000027171	Prrg4	protein_coding	protein_coding	2	cdna
ENSMUST00000118015.9	ENSMUSG00000019528	Gyg1	protein_coding	protein_coding	3	cdna
ENSMUST00000178328.8	ENSMUSG00000019528	Gyg1	protein_coding	protein_coding	3	cdna
ENSMUST00000184552.2	ENSMUSG00000019528	Gyg1	protein_coding	protein_coding	3	cdna
ENSMUST00000135475.2	ENSMUSG00000019528	Gyg1	protein_coding	retained_intron	3	cdna
ENSMUST00000094124.5	ENSMUSG00000070423	Or51e1	protein_coding	protein_coding	7	cdna
ENSMUST00000216312.2	ENSMUSG00000066273	Or51a39	protein_coding	protein_coding	7	cdna
ENSMUST00000084817.3	ENSMUSG00000066273	Or51a39	protein_coding	protein_coding	7	cdna
ENSMUST00000214158.2	ENSMUSG00000031991	Spata19	protein_coding	protein_coding	9	cdna
ENSMUST00000214240.2	ENSMUSG00000031991	Spata19	protein_coding	retained_intron	9	cdna
ENSMUST00000034473.7	ENSMUSG00000031991	Spata19	protein_coding	protein_coding	9	cdna
ENSMUST00000215658.2	ENSMUSG00000031991	Spata19	protein_coding	protein_coding_CDS_not_defined	9	cdna
ENSMUST00000214287.2	ENSMUSG00000031991	Spata19	protein_coding	protein_coding	9	cdna
ENSMUST00000215326.2	ENSMUSG00000031991	Spata19	protein_coding	retained_intron	9	cdna
ENSMUST00000215657.2	ENSMUSG00000066272	Or51a25	protein_coding	protein_coding	7	cdna
ENSMUST00000084816.4	ENSMUSG00000066272	Or51a25	protein_coding	protein_coding	7	cdna
ENSMUST00000051283.8	ENSMUSG00000047720	Clec2m	protein_coding	protein_coding	6	cdna
ENSMUST00000203159.2	ENSMUSG00000047720	Clec2m	protein_coding	protein_coding	6	cdna
ENSMUST00000085240.11	ENSMUSG00000033676	Gabrb3	protein_coding	protein_coding	7	cdna
ENSMUST00000196198.5	ENSMUSG00000033676	Gabrb3	protein_coding	protein_coding	7	cdna
ENSMUST00000039697.14	ENSMUSG00000033676	Gabrb3	protein_coding	protein_coding	7	cdna
ENSMUST00000156375.3	ENSMUSG00000033676	Gabrb3	protein_coding	retained_intron	7	cdna
ENSMUST00000138350.2	ENSMUSG00000033676	Gabrb3	protein_coding	protein_coding	7	cdna
ENSMUST00000136033.2	ENSMUSG00000033676	Gabrb3	protein_coding	retained_intron	7	cdna
ENSMUST00000034173.14	ENSMUSG00000061959	Ces1e	protein_coding	protein_coding	8	cdna
ENSMUST00000176282.2	ENSMUSG00000061959	Ces1e	protein_coding	protein_coding	8	cdna
ENSMUST00000175983.2	ENSMUSG00000061959	Ces1e	protein_coding	retained_intron	8	cdna
ENSMUST00000111114.8	ENSMUSG00000045106	Ccdc73	protein_coding	protein_coding	2	cdna
ENSMUST00000127840.8	ENSMUSG00000045106	Ccdc73	protein_coding	protein_coding	2	cdna
ENSMUST00000151764.2	ENSMUSG00000045106	Ccdc73	protein_coding	protein_coding	2	cdna
ENSMUST00000144358.2	ENSMUSG00000045106	Ccdc73	protein_coding	protein_coding	2	cdna
ENSMUST00000130611.2	ENSMUSG00000045106	Ccdc73	protein_coding	protein_coding_CDS_not_defined	2	cdna
ENSMUST00000164097.4	ENSMUSG00000006538	Ihh	protein_coding	protein_coding	1	cdna
ENSMUST00000189364.2	ENSMUSG00000006538	Ihh	protein_coding	retained_intron	1	cdna
ENSMUST00000151671.8	ENSMUSG00000053063	Clec12a	protein_coding	protein_coding	6	cdna
ENSMUST00000147106.3	ENSMUSG00000053063	Clec12a	protein_coding	retained_intron	6	cdna
ENSMUST00000065289.6	ENSMUSG00000053063	Clec12a	protein_coding	protein_coding	6	cdna
ENSMUST00000133756.2	ENSMUSG00000053063	Clec12a	protein_coding	retained_intron	6	cdna
ENSMUST00000152855.3	ENSMUSG00000026162	Nhej1	protein_coding	protein_coding	1	cdna
ENSMUST00000021065.6	ENSMUSG00000020722	Cacng1	protein_coding	protein_coding	11	cdna
ENSMUST00000001921.3	ENSMUSG00000001865	Cpa3	protein_coding	protein_coding	3	cdna
ENSMUST00000191659.2	ENSMUSG00000001865	Cpa3	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000030091.10	ENSMUSG00000028394	Pole3	protein_coding	protein_coding	4	cdna
ENSMUST00000128100.2	ENSMUSG00000028394	Pole3	protein_coding	nonsense_mediated_decay	4	cdna
ENSMUST00000129930.2	ENSMUSG00000028394	Pole3	protein_coding	retained_intron	4	cdna
ENSMUST00000027405.6	ENSMUSG00000026205	Slc23a3	protein_coding	protein_coding	1	cdna
ENSMUST00000188080.2	ENSMUSG00000026205	Slc23a3	protein_coding	retained_intron	1	cdna
ENSMUST00000126388.8	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000144494.3	ENSMUSG00000040938	Slc16a11	protein_coding	retained_intron	11	cdna
ENSMUST00000123716.2	ENSMUSG00000040938	Slc16a11	protein_coding	nonsense_mediated_decay	11	cdna
ENSMUST00000094055.10	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000126296.8	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000136328.2	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000153993.3	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000122852.2	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding_CDS_not_defined	11	cdna
ENSMUST00000131468.2	ENSMUSG00000040938	Slc16a11	protein_coding	retained_intron	11	cdna
ENSMUST00000149880.2	ENSMUSG00000040938	Slc16a11	protein_coding	retained_intron	11	cdna
ENSMUST00000171032.8	ENSMUSG00000040938	Slc16a11	protein_coding	protein_coding	11	cdna
ENSMUST00000034860.5	ENSMUSG00000032310	Cyp1a2	protein_coding	protein_coding	9	cdna
ENSMUST00000215792.2	ENSMUSG00000032310	Cyp1a2	protein_coding	retained_intron	9	cdna
ENSMUST00000032261.9	ENSMUSG00000030158	Clec12b	protein_coding	protein_coding	6	cdna
ENSMUST00000112082.9	ENSMUSG00000030158	Clec12b	protein_coding	protein_coding	6	cdna
ENSMUST00000065870.14	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000098031.10	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000146083.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000084521.11	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000107424.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000143042.8	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000154071.2	ENSMUSG00000059810	Rgs3	protein_coding	retained_intron	4	cdna
ENSMUST00000142684.8	ENSMUSG00000059810	Rgs3	protein_coding	retained_intron	4	cdna
ENSMUST00000144489.8	ENSMUSG00000059810	Rgs3	protein_coding	retained_intron	4	cdna
ENSMUST00000127254.2	ENSMUSG00000059810	Rgs3	protein_coding	retained_intron	4	cdna
ENSMUST00000126338.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000124082.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000107420.8	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000138674.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000125369.8	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000142565.2	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding_CDS_not_defined	4	cdna
ENSMUST00000153875.3	ENSMUSG00000059810	Rgs3	protein_coding	protein_coding	4	cdna
ENSMUST00000011607.6	ENSMUSG00000011463	Cpb1	protein_coding	protein_coding	3	cdna
ENSMUST00000125945.2	ENSMUSG00000011463	Cpb1	protein_coding	retained_intron	3	cdna
ENSMUST00000137855.2	ENSMUSG00000011463	Cpb1	protein_coding	protein_coding_CDS_not_defined	3	cdna
ENSMUST00000015137.10	ENSMUSG00000029674	Limk1	protein_coding	protein_coding	5	cdna
ENSMUST00000111233.8	ENSMUSG00000029674	Limk1	protein_coding	protein_coding	5	cdna
ENSMUST00000134093.2	ENSMUSG00000029674	Limk1	protein_coding	nonsense_mediated_decay	5	cdna
ENSMUST00000138590.2	ENSMUSG00000029674	Limk1	protein_coding	protein_coding	5	cdna
ENSMUST00000137897.2	ENSMUSG00000029674	Limk1	protein_coding	retained_intron	5	cdna
ENSMUST00000132027.2	ENSMUSG00000029674	Limk1	protein_coding	retained_intron	5	cdna
ENSMUST00000072751.13	ENSMUSG00000078440	Dohh	protein_coding	protein_coding	10	cdna
ENSMUST00000142346.8	ENSMUSG00000078440	Dohh	protein_coding	protein_coding	10	cdna
ENSMUST00000145416.2	ENSMUSG00000078440	Dohh	protein_coding	retained_intron	10	cdna
ENSMUST00000134592.2	ENSMUSG00000078440	Dohh	protein_coding	protein_coding	10	cdna
ENSMUST00000121047.2	ENSMUSG00000078440	Dohh	protein_coding	protein_coding	10	cdna
ENSMUST00000034178.9	ENSMUSG00000031725	Ces1f	protein_coding	protein_coding	8	cdna
ENSMUST00000156737.2	ENSMUSG00000031725	Ces1f	protein_coding	retained_intron	8	cdna
ENSMUST00000151261.2	ENSMUSG00000031725	Ces1f	protein_coding	retained_intron	8	cdna
ENSMUST00000124066.2	ENSMUSG00000031725	Ces1f	protein_coding	retained_intron	8	cdna
ENSMUST00000133879.2	ENSMUSG00000031725	Ces1f	protein_coding	retained_intron	8	cdna
ENSMUST00000140026.2	ENSMUSG00000031725	Ces1f	protein_coding	nonsense_mediated_decay	8	cdna
ENSMUST00000216433.2	ENSMUSG00000032315	Cyp1a1	protein_coding	protein_coding	9	cdna
ENSMUST00000034865.6	ENSMUSG00000032315	Cyp1a1	protein_coding	protein_coding	9	cdna
ENSMUST00000032262.14	ENSMUSG00000030159	Clec1b	protein_coding	protein_coding	6	cdna
ENSMUST00000112081.9	ENSMUSG00000030159	Clec1b	protein_coding	protein_coding	6	cdna
ENSMUST00000112079.3	ENSMUSG00000030159	Clec1b	protein_coding	protein_coding	6	cdna
ENSMUST00000133061.2	ENSMUSG00000030159	Clec1b	protein_coding	retained_intron	6	cdna
ENSMUST00000168720.8	ENSMUSG00000033159	Cnppd1	protein_coding	protein_coding	1	cdna
ENSMUST00000190679.7	ENSMUSG00000033159	Cnppd1	protein_coding	protein_coding	1	cdna
ENSMUST00000189043.2	ENSMUSG00000033159	Cnppd1	protein_coding	retained_intron	1	cdna
ENSMUST00000041213.12	ENSMUSG00000033159	Cnppd1	protein_coding	protein_coding	1	cdna
ENSMUST00000187888.2	ENSMUSG00000033159	Cnppd1	protein_coding	retained_intron	1	cdna
ENSMUST00000188037.2	ENSMUSG00000033159	Cnppd1	protein_coding	retained_intron	1	cdna
ENSMUST00000189403.7	ENSMUSG00000033159	Cnppd1	protein_coding	protein_coding	1	cdna
ENSMUST00000189809.2	ENSMUSG00000033159	Cnppd1	protein_coding	protein_coding	1	cdna
ENSMUST00000068316.8	ENSMUSG00000054988	Agtr1b	protein_coding	protein_coding	3	cdna
ENSMUST00000021066.4	ENSMUSG00000020723	Cacng4	protein_coding	protein_coding	11	cdna
ENSMUST00000134076.2	ENSMUSG00000020723	Cacng4	protein_coding	protein_coding_CDS_not_defined	11	cdna
ENSMUST00000028592.12	ENSMUSG00000027170	Eif3m	protein_coding	protein_coding	2	cdna
ENSMUST00000131266.2	ENSMUSG00000027170	Eif3m	protein_coding	retained_intron	2	cdna
ENSMUST00000148476.8	ENSMUSG00000027170	Eif3m	protein_coding	protein_coding	2	cdna
ENSMUST00000111110.3	ENSMUSG00000027170	Eif3m	protein_coding	protein_coding	2	cdna
ENSMUST00000044602.8	ENSMUSG00000057074	Ces1g	protein_coding	protein_coding	8	cdna
ENSMUST00000144647.8	ENSMUSG00000113262	Gm48551	protein_coding	nonsense_mediated_decay	10	cdna
ENSMUST00000131968.2	ENSMUSG00000113262	Gm48551	protein_coding	protein_coding	10	cdna
ENSMUST00000119310.8	ENSMUSG00000037610	Kcnmb2	protein_coding	protein_coding	3	cdna
ENSMUST00000192429.6	ENSMUSG00000037610	Kcnmb2	protein_coding	protein_coding	3	cdna
ENSMUST00000191869.6	ENSMUSG00000037610	Kcnmb2	protein_coding	protein_coding	3	cdna
ENSMUST00000119970.8	ENSMUSG00000037610	Kcnmb2	protein_coding	protein_coding	3	cdna
ENSMUST00000194796.2	ENSMUSG00000037610	Kcnmb2	protein_coding	protein_coding	3	cdna
ENSMUST00000043990.14	ENSMUSG00000038957	Edc3	protein_coding	protein_coding	9	cdna
ENSMUST00000137245.8	ENSMUSG00000038957	Edc3	protein_coding	nonsense_mediated_decay	9	cdna
ENSMUST00000142807.2	ENSMUSG00000038957	Edc3	protein_coding	protein_coding	9	cdna
ENSMUST00000060010.3	ENSMUSG00000044367	Slc16a13	protein_coding	protein_coding	11	cdna
ENSMUST00000159867.2	ENSMUSG00000044367	Slc16a13	protein_coding	protein_coding	11	cdna
